Date,Open,High,Low,Close*,Adj Close**
1999-07-21,6370.8,6374.4,6310,6329.8,6329.8
1999-07-20,6468.7,6478.5,6384.9,6392,6392
1999-07-19,6568.6,6622.1,6476.5,6483.7,6483.7
1999-07-16,6586.7,6592.2,6544.2,6563.3,6563.3
1999-07-15,6484.7,6583.7,6470.3,6575,6575
1999-07-14,6456.4,6535.9,6453.9,6473.1,6473.1
1999-07-13,6545.7,6545.7,6445.6,6445.6,6445.6
1999-07-12,6565.5,6623.8,6544.1,6545.5,6545.5
1999-07-09,6554.7,6585.1,6538.8,6562.6,6562.6
1999-07-08,6603.4,6649.5,6520.1,6557.3,6557.3
1999-07-07,6606.8,6631.5,6560.6,6597.4,6597.4
1999-07-06,6591.8,6620.8,6543.9,6620.6,6620.6
1999-07-05,6516.1,6606.9,6516,6592,6592
1999-07-02,6494.7,6521.8,6459.5,6491.9,6491.9
1999-07-01,6372.1,6489,6372.1,6488.9,6488.9
1999-06-30,6338.1,6371.6,6287.9,6318.5,6318.5
1999-06-29,6414.9,6430.3,6301.8,6307.1,6307.1
1999-06-28,6436.9,6438.2,6388.8,6405.8,6405.8
1999-06-25,6409.4,6446.2,6379.6,6435.4,6435.4
1999-06-24,6498.3,6514.3,6404.7,6416.7,6416.7
1999-06-23,6557.6,6557.6,6471.6,6496.5,6496.5
1999-06-22,6567.1,6571.6,6513.1,6552.4,6552.4
1999-06-21,6551.8,6613.6,6551.8,6581.3,6581.3
1999-06-18,6511.1,6593.1,6508.9,6527.8,6527.8
1999-06-17,6518,6548.1,6465.8,6493.6,6493.6
1999-06-16,6460.3,6535.3,6430.8,6504.9,6504.9
1999-06-15,6435.1,6451.4,6403.8,6451.2,6451.2
1999-06-14,6495.3,6495.3,6402.1,6430.2,6430.2
1999-06-11,6407.9,6501.5,6406.4,6484.8,6484.8
1999-06-10,6455.2,6469.4,6381.5,6403.4,6403.4
1999-06-09,6429.2,6472.4,6418.7,6453,6453
1999-06-08,6414.2,6466.4,6410.5,6431.5,6431.5
1999-06-07,6392.7,6425.9,6380.5,6412,6412
1999-06-04,6348.2,6365.8,6274.1,6361.5,6361.5
1999-06-03,6315.9,6359.7,6302.2,6348.6,6348.6
1999-06-02,6248,6313.8,6243.1,6302.2,6302.2
1999-06-01,6231,6354.3,6227.5,6250,6250
1999-05-31,-,-,-,-,-
1999-05-28,6193.5,6229.1,6110.1,6226.2,6226.2
1999-05-27,6246.8,6279.8,6155.2,6199.5,6199.5
1999-05-26,6244.2,6292,6178.1,6236.8,6236.8
1999-05-25,6280.8,6280.8,6184.8,6249.3,6249.3
1999-05-24,6362.8,6462.3,6322.1,6322.1,6322.1
1999-05-21,6368.8,6391.9,6345.1,6353.1,6353.1
1999-05-20,6285.1,6371.3,6285.1,6368.2,6368.2
1999-05-19,6229,6268.2,6193,6266.7,6266.7
1999-05-18,6191.5,6225.7,6147.6,6206.4,6206.4
1999-05-17,6285.4,6285.4,6160.5,6165.8,6165.8
1999-05-14,6460,6465.5,6261.4,6300.4,6300.4
1999-05-13,6352.6,6466,6352.6,6456.6,6456.6
1999-05-12,6385.6,6389.6,6283.1,6343.1,6343.1
1999-05-11,6350.5,6390.4,6349.7,6378.3,6378.3
1999-05-10,6374,6390.3,6280.4,6348.8,6348.8
1999-05-07,6411.6,6411.6,6336.2,6356,6356
1999-05-06,6427.7,6485.7,6351.8,6406.6,6406.6
1999-05-05,6527.4,6527.4,6401.7,6401.7,6401.7
1999-05-04,6593.5,6663.8,6515.7,6533.1,6533.1
1999-05-03,-,-,-,-,-
1999-04-30,6520.5,6585,6520.5,6552.2,6552.2
1999-04-29,6592,6592,6493.6,6497.6,6497.6
1999-04-28,6595.5,6613,6577.8,6598.8,6598.8
1999-04-27,6527.5,6635.9,6522.8,6593.6,6593.6
1999-04-26,6434.9,6521.9,6434.9,6503.6,6503.6
1999-04-23,6442.6,6469.2,6418.8,6428,6428
1999-04-22,6362.2,6457.1,6362.2,6413.6,6413.6
1999-04-21,6324.8,6342.1,6285,6311,6311
1999-04-20,6446.7,6446.7,6280.2,6319.8,6319.8
1999-04-19,6433.7,6515.3,6414.6,6515.3,6515.3
1999-04-16,6494.2,6513.2,6410.8,6420.6,6420.6
1999-04-15,6487.1,6517.6,6443.3,6466.1,6466.1
1999-04-14,6511.3,6539.9,6463.6,6493.6,6493.6
1999-04-13,6463.6,6519.5,6463.6,6513.1,6513.1
1999-04-12,6463.8,6463.8,6377.2,6441.2,6441.2
1999-04-09,6460.2,6512.1,6416.5,6472.8,6472.8
1999-04-08,6478.3,6489.7,6405.2,6437.9,6437.9
1999-04-07,6421.9,6496.1,6421.9,6473.2,6473.2
1999-04-06,6367.2,6443.9,6367.2,6415.3,6415.3
1999-04-05,-,-,-,-,-
1999-04-02,-,-,-,-,-
1999-04-01,6283.1,6399.1,6280.7,6330,6330
1999-03-31,6263.2,6352.5,6263.2,6295.3,6295.3
1999-03-30,6265.8,6278.8,6237.6,6264.2,6264.2
1999-03-29,6157.8,6253.8,6138.3,6252.9,6252.9
1999-03-26,6087.3,6139.3,6061.6,6139.2,6139.2
1999-03-25,6024.4,6095.9,6024.4,6085,6085
1999-03-24,6044.9,6044.9,5968.3,6016.7,6016.7
1999-03-23,6079.7,6124.7,6048.6,6060.5,6060.5
1999-03-22,6155.2,6200.1,6128.9,6152.8,6152.8
1999-03-19,6160.8,6211.2,6135.6,6163.2,6163.2
1999-03-18,6144.8,6161.4,6074.9,6114.3,6114.3
1999-03-17,6194.5,6194.5,6109.7,6140.6,6140.6
1999-03-16,6216.8,6269.6,6181.2,6201.9,6201.9
1999-03-15,6259.2,6280.8,6159.4,6206.8,6206.8
1999-03-12,6332.1,6365.4,6272.8,6282.2,6282.2
1999-03-11,6290.4,6360.3,6241.2,6335.7,6335.7
1999-03-10,6232.7,6242.1,6168.6,6241.5,6241.5
1999-03-09,6220.5,6287.3,6196.9,6237.7,6237.7
1999-03-08,6210,6234.5,6174.6,6208.9,6208.9
1999-03-05,6141.7,6243.3,6122.5,6205.5,6205.5
1999-03-04,6057.1,6117.9,6021.4,6101.5,6101.5
1999-03-03,6057.3,6116,6039.9,6048.3,6048.3
1999-03-02,6062.3,6089.6,6033.5,6061.3,6061.3
1999-03-01,6177.5,6185.2,6032.7,6060.9,6060.9
1999-02-26,6207,6222.7,6156.6,6175.1,6175.1
1999-02-25,6272.1,6319.8,6193.4,6206.5,6206.5
1999-02-24,6152.2,6316.6,6146.8,6307.6,6307.6
1999-02-23,6118.7,6185.2,6111.9,6155.2,6155.2
1999-02-22,6037.7,6080.9,5994.8,6069.9,6069.9
1999-02-19,6066.3,6066.4,6009.5,6031.2,6031.2
1999-02-18,6084.1,6117.8,6007.1,6074.9,6074.9
1999-02-17,6090.7,6111.9,6040.7,6078.4,6078.4
1999-02-16,6042.6,6133.2,6042.6,6108.6,6108.6
1999-02-15,5930.2,6033.2,5924,6023.2,6023.2
1999-02-12,5940,6032.5,5880.2,5950.7,5950.7
1999-02-11,5792.1,5888.7,5792.1,5888.5,5888.5
1999-02-10,5779.6,5779.6,5697.7,5770.2,5770.2
1999-02-09,5838.5,5868.1,5756.5,5779.9,5779.9
1999-02-08,5867.4,5867.4,5789.6,5834.9,5834.9
1999-02-05,5932.2,5940.8,5848.4,5855.3,5855.3
1999-02-04,5993,6041.5,5924.7,5939.9,5939.9
1999-02-03,6012.4,6048.2,5922.8,5940.3,5940.3
1999-02-02,6004.8,6031.8,5915.2,6013,6013
1999-02-01,5926,6045,5925.7,6012.4,6012.4
1999-01-29,5902.6,5941.7,5832,5896,5896
1999-01-28,5856.7,5959.8,5841.2,5872.5,5872.5
1999-01-27,5947.8,5989.3,5859.5,5876.4,5876.4
1999-01-26,5893.8,5927.8,5822.9,5885.7,5885.7
1999-01-25,5844.5,5905.8,5749.3,5880.9,5880.9
1999-01-22,5972,5972,5835.1,5861.2,5861.2
1999-01-21,6097.6,6124.6,6021.9,6022.3,6022.3
1999-01-20,6050.5,6129.1,6048.8,6105.6,6105.6
1999-01-19,6106.5,6138.7,6016.4,6027.6,6027.6
1999-01-18,6013.4,6123.9,6013.2,6123.9,6123.9
1999-01-15,5804.6,5941,5736.8,5941,5941
1999-01-14,5842,5937.8,5798.7,5820.2,5820.2
1999-01-13,5984.2,5984.2,5746.5,5850.1,5850.1
1999-01-12,6086.1,6140.3,6024.5,6033.6,6033.6
1999-01-11,6164.6,6186.5,6063.3,6085,6085
1999-01-08,6115.4,6195.6,6114.8,6147.2,6147.2
1999-01-07,6145.9,6153.7,6042.5,6101.2,6101.2
1999-01-06,5968.9,6157.4,5968.9,6148.8,6148.8
1999-01-05,5882.3,5980.5,5875.8,5958.2,5958.2
1999-01-04,5909.4,5916.9,5811.3,5879.4,5879.4
1999-01-01,-,-,-,-,-
1998-12-31,-,-,-,-,-
1998-12-30,5932.7,5944.9,5809,5882.6,5882.6
1998-12-29,5873.4,5970.1,5873.4,5941.5,5941.5
1998-12-28,-,-,-,-,-
1998-12-25,-,-,-,-,-
1998-12-24,5909.4,5911.5,5867.1,5867.2,5867.2
1998-12-23,5835.9,5908.8,5835.9,5908.8,5908.8
1998-12-22,5871.1,5893.3,5825.2,5843.3,5843.3
1998-12-21,5736.9,5892.3,5736.1,5876.5,5876.5
1998-12-18,5689.6,5772.1,5674,5741.9,5741.9
1998-12-17,5634.9,5685.5,5591.1,5685.2,5685.2
1998-12-16,5576.4,5636.8,5568.4,5630.4,5630.4
1998-12-15,5529.2,5559.8,5511.6,5557.1,5557.1
1998-12-14,5535.7,5548,5468.4,5534.5,5534.5
1998-12-11,5658.3,5658.3,5515.5,5541.7,5541.7
1998-12-10,5671.3,5712.7,5614.6,5660.3,5660.3
1998-12-09,5635.2,5691.7,5572.4,5669.1,5669.1
1998-12-08,5592.1,5639.8,5582,5615.7,5615.7
1998-12-07,5599.9,5624.8,5573.6,5576.7,5576.7
1998-12-04,5544.9,5613.7,5489.3,5581.9,5581.9
1998-12-03,5487.9,5597.2,5377.2,5566.1,5566.1
1998-12-02,5550,5565.3,5490.2,5507.2,5507.2
1998-12-01,5723.3,5723.3,5537.5,5537.5,5537.5
1998-11-30,5831.5,5866.3,5743.9,5743.9,5743.9
1998-11-27,5808.8,5870.8,5768.7,5844.2,5844.2
1998-11-26,5755.8,5854.5,5744.1,5827.9,5827.9
1998-11-25,5836,5836,5732.5,5755.3,5755.3
1998-11-24,5852.8,5881.7,5773,5798.3,5798.3
1998-11-23,5737.9,5854.4,5737.9,5848.4,5848.4
1998-11-20,5613.5,5751.9,5609.8,5717.5,5717.5
1998-11-19,5481.3,5616.7,5468.1,5606.2,5606.2
1998-11-18,5508.3,5554.2,5467.1,5474,5474
1998-11-17,5505.4,5562.4,5491.9,5502.7,5502.7
1998-11-16,5472.1,5540.7,5472.1,5510.5,5510.5
1998-11-13,5457.3,5464.9,5370.6,5463.2,5463.2
1998-11-12,5464.2,5464.2,5402.4,5449,5449
1998-11-11,5449.3,5516.3,5449.3,5476.8,5476.8
1998-11-10,5426.8,5435.7,5359.5,5432.3,5432.3
1998-11-09,5489.9,5507.1,5399.1,5433.9,5433.9
1998-11-06,5504.3,5575.3,5458.5,5491,5491
1998-11-05,5613.1,5613.1,5467.9,5479.8,5479.8
1998-11-04,5532.6,5645.1,5503.9,5622.9,5622.9
1998-11-03,5520,5566.5,5480,5503.9,5503.9
1998-11-02,5454.3,5564.4,5453.7,5525.5,5525.5
1998-10-30,5398.1,5455.2,5398.1,5438.4,5438.4
1998-10-29,5287.1,5362.7,5276.1,5358.5,5358.5
1998-10-28,5291.4,5293.9,5238.7,5293.9,5293.9
1998-10-27,5270.1,5372.1,5231.5,5331.2,5331.2
1998-10-26,5236.5,5329,5215.2,5231.5,5231.5
1998-10-23,5225.9,5238.3,5159.9,5217.1,5217.1
1998-10-22,5210.6,5259.4,5210.6,5229.9,5229.9
1998-10-21,5237.9,5282.4,5203.2,5206.7,5206.7
1998-10-20,5076.9,5267.9,5076.9,5251.9,5251.9
1998-10-19,5130.7,5130.7,5055.7,5077.5,5077.5
1998-10-16,5149.6,5208.1,5099.9,5133.1,5133.1
1998-10-15,5054.5,5125.6,5011,5056.3,5056.3
1998-10-14,4976.9,5052.4,4935.7,5038.4,5038.4
1998-10-13,5018.8,5052.8,4956.4,4990.1,4990.1
1998-10-12,4841.5,5043.4,4841.5,5037.7,5037.7
1998-10-09,4716.9,4823.4,4716.9,4823.4,4823.4
1998-10-08,4828.7,4828.7,4599.2,4698.9,4698.9
1998-10-07,4871.1,4949.5,4777.1,4828.9,4828.9
1998-10-06,4682.2,4863.7,4682.2,4854,4854
1998-10-05,4743.8,4779.8,4643.3,4648.7,4648.7
1998-10-02,4897.3,4897.3,4724.2,4750.4,4750.4
1998-10-01,5024.8,5024.8,4881.3,4908.2,4908.2
1998-09-30,5114.2,5114.2,5003.9,5064.4,5064.4
1998-09-29,5073.3,5109.4,5042.7,5108.7,5108.7
1998-09-28,5069.8,5097.3,5022,5093.5,5093.5
1998-09-25,5136.9,5136.9,5016,5061,5061
1998-09-24,5256.5,5322.3,5158.6,5167.6,5167.6
1998-09-23,5122,5219.5,5122,5214.7,5214.7
1998-09-22,5013.2,5124.1,5013.2,5103.3,5103.3
1998-09-21,5047.2,5047.2,4899.6,4990.3,4990.3
1998-09-18,5111.4,5152.2,5034.7,5055.6,5055.6
1998-09-17,5273.9,5273.9,5101.5,5132.9,5132.9
1998-09-16,5290.2,5360.6,5276.8,5291.7,5291.7
1998-09-15,5256.1,5283,5192.5,5281.7,5281.7
1998-09-14,5123,5268.6,5122,5268.6,5268.6
1998-09-11,5115.6,5137.7,4988.8,5118.6,5118.6
1998-09-10,5299.4,5299.4,5121.8,5136.6,5136.6
1998-09-09,5336.7,5365.2,5256.4,5311.3,5311.3
1998-09-08,5354.3,5399.8,5313.9,5344.2,5344.2
1998-09-07,5204.5,5352.6,5204.5,5347,5347
1998-09-04,5114.7,5194.9,5113.5,5167,5167
1998-09-03,5215.1,5215.1,5089.3,5118.7,5118.7
1998-09-02,5219.7,5341.6,5219.3,5235.9,5235.9
1998-09-01,5139.5,5219,5075.7,5169.1,5169.1
1998-08-31,-,-,-,-,-
1998-08-28,5305.2,5371,5108.7,5249.4,5249.4
1998-08-27,5525.5,5554.7,5353.5,5368.5,5368.5
1998-08-26,5654.4,5654.4,5501.7,5545.4,5545.4
1998-08-25,5561,5655.6,5561,5654.4,5654.4
1998-08-24,5503.3,5553.7,5444.5,5553.7,5553.7
1998-08-21,5654.9,5654.9,5455.1,5477,5477
1998-08-20,5700.4,5706.8,5631.8,5667.4,5667.4
1998-08-19,5652.2,5712.8,5652.2,5694.3,5694.3
1998-08-18,5501.7,5648.2,5501.7,5648.2,5648.2
1998-08-17,5450.7,5485.9,5398,5467.2,5467.2
1998-08-14,5434.9,5517.6,5434.9,5455,5455
1998-08-13,5443.4,5443.4,5350.3,5399.5,5399.5
1998-08-12,5470.9,5494.3,5403.6,5462.2,5462.2
1998-08-11,5557.1,5557.1,5403.3,5432.8,5432.8
1998-08-10,5674.4,5674.4,5555.9,5587.6,5587.6
1998-08-07,5588.9,5682.4,5584.4,5680.4,5680.4
1998-08-06,5638.4,5641.7,5546.9,5594.1,5594.1
1998-08-05,5688.4,5688.4,5571.4,5632.5,5632.5
1998-08-04,5821,5828.8,5724.6,5736.1,5736.1
1998-08-03,5832.2,5832.2,5752,5809.7,5809.7
1998-07-31,5909.9,5930.1,5834.7,5837.1,5837.1
1998-07-30,5853.7,5932.5,5842.3,5910.7,5910.7
1998-07-29,5831.1,5858.5,5782.2,5844.1,5844.1
1998-07-28,5853.3,5894,5809.8,5835.9,5835.9
1998-07-27,5905.8,5927.7,5821.7,5836.2,5836.2
1998-07-24,5965.1,5965.1,5871.7,5892.3,5892.3
1998-07-23,5982.2,6004.8,5925.3,5976.2,5976.2
1998-07-22,6115.6,6115.6,5989.6,5989.6,5989.6
1998-07-21,6168,6168,6115.4,6132.7,6132.7
1998-07-20,6168.7,6183.7,6157.3,6179,6179
1998-07-17,6114.6,6177.3,6113.4,6174,6174
1998-07-16,6148,6180.4,6086.5,6116.8,6116.8
1998-07-15,6107.6,6179.8,6107.6,6151.5,6151.5
1998-07-14,5957.7,6111.2,5956.7,6100.2,6100.2
1998-07-13,5929.3,5972.6,5926.4,5958.2,5958.2
1998-07-10,5953.8,5969.7,5915.5,5929.7,5929.7
1998-07-09,6008.5,6043.8,5948.1,5969.7,5969.7
1998-07-08,6008.4,6027.1,5977.4,6009.6,6009.6
1998-07-07,6005.9,6036.6,5985,6003.4,6003.4
1998-07-06,5989.4,5991.4,5931.1,5990.3,5990.3
1998-07-03,5959.9,6022.1,5959.9,5988.4,5988.4
1998-07-02,5932.2,5996.7,5932.2,5960.2,5960.2
1998-07-01,5840.6,5947,5840.6,5919.9,5919.9
1998-06-30,5883.4,5885.6,5825,5832.6,5832.6
1998-06-29,5883.7,5923.9,5869.1,5884.5,5884.5
1998-06-26,5847.3,5879,5819.9,5877.4,5877.4
1998-06-25,5809.6,5885.9,5809.6,5859,5859
1998-06-24,5771,5805,5728.5,5804.9,5804.9
1998-06-23,5709,5774.8,5701.6,5772,5772
1998-06-22,5747.4,5750.1,5676.5,5712.5,5712.5
1998-06-19,5810.3,5831.3,5748.1,5748.1,5748.1
1998-06-18,5847.1,5871.4,5769,5812.1,5812.1
1998-06-17,5741.6,5838.6,5741.6,5832.7,5832.7
1998-06-16,5699.2,5754,5687.7,5729.7,5729.7
1998-06-15,5781.4,5783.8,5646.1,5715.7,5715.7
1998-06-12,5852.7,5900.6,5750.3,5769.8,5769.8
1998-06-11,5977.3,5977.3,5852.5,5852.5,5852.5
1998-06-10,6003.7,6005.9,5944.8,5987.4,5987.4
1998-06-09,6035.4,6038.3,6003.8,6019.8,6019.8
1998-06-08,5952.3,6049.6,5952.3,6037.8,6037.8
1998-06-05,5874.7,5947.3,5873.4,5947.3,5947.3
1998-06-04,5895,5895,5820.8,5860.8,5860.8
1998-06-03,5840,5913.6,5840,5898.4,5898.4
1998-06-02,5839.9,5847.7,5809.9,5842.3,5842.3
1998-06-01,5870.7,5870.7,5777.7,5837.9,5837.9
1998-05-29,5867.6,5915.1,5865.4,5870.7,5870.7
1998-05-28,5880,5905.6,5816.5,5862.3,5862.3
1998-05-27,5951.9,5951.9,5836.9,5870.2,5870.2
1998-05-26,5972.6,6023.9,5964.7,5970.7,5970.7
1998-05-25,-,-,-,-,-
1998-05-22,5931.8,5957.7,5908.8,5955.6,5955.6
1998-05-21,5904.6,5991.1,5904.3,5935.6,5935.6
1998-05-20,5880.7,5941.2,5880.7,5907.4,5907.4
1998-05-19,5827.3,5895.6,5827.3,5877.8,5877.8
1998-05-18,5916.7,5917.8,5794.5,5826.2,5826.2
1998-05-15,5950.4,5953.2,5866.5,5917.8,5917.8
1998-05-14,5972.5,5981.3,5898.6,5948.5,5948.5
1998-05-13,5961,6000.2,5949.5,5972.9,5972.9
1998-05-12,6017.7,6017.8,5955.3,5956.7,5956.7
1998-05-11,5968.5,6030.9,5957.4,6028.3,6028.3
1998-05-08,5941.4,5977.7,5898.5,5969.8,5969.8
1998-05-07,5990.5,5990.5,5899.4,5938,5938
1998-05-06,5986.9,6000,5947.4,5992.4,5992.4
1998-05-05,6017.6,6064.6,5972.6,5986.5,5986.5
1998-05-04,-,-,-,-,-
1998-05-01,5932.7,6025.1,5932.7,6010.3,6010.3
1998-04-30,5833.9,5954.9,5818.6,5928.4,5928.4
1998-04-29,5807.3,5838.7,5774.4,5833.1,5833.1
1998-04-28,5726.3,5823.4,5726.3,5806.6,5806.6
1998-04-27,5861.8,5863.9,5699.9,5722.4,5722.4
1998-04-24,5893.1,5893.1,5785.7,5863.9,5863.9
1998-04-23,5935.1,5970.2,5851.4,5898.1,5898.1
1998-04-22,5960.6,5995.8,5918.5,5931.2,5931.2
1998-04-21,5951.5,5976,5884.8,5955,5955
1998-04-20,5939.9,5993.3,5922.2,5954.1,5954.1
1998-04-17,6004.9,6005.1,5916.9,5922.2,5922.2
1998-04-16,6069.7,6074.1,5964.4,6002,6002
1998-04-15,6104.9,6139.1,6073.3,6074.1,6074.1
1998-04-14,6111.8,6150.5,6083.2,6104.1,6104.1
1998-04-13,-,-,-,-,-
1998-04-10,-,-,-,-,-
1998-04-09,6050.7,6105.5,6038.6,6105.5,6105.5
1998-04-08,6089.3,6095.5,6033.9,6055.2,6055.2
1998-04-07,6109.3,6134.9,6063.1,6094,6094
1998-04-06,6062.5,6115.8,6040.7,6105.8,6105.8
1998-04-03,6050.4,6105.3,6024.5,6064.2,6064.2
1998-04-02,6016.2,6052.8,6003.9,6052.8,6052.8
1998-04-01,5930.9,6030.7,5907.1,6017.6,6017.6
1998-03-31,5907.4,5932.5,5875.4,5932.2,5932.2
1998-03-30,5939.2,5950.4,5874.8,5911.9,5911.9
1998-03-27,5905.1,5977,5898,5939.3,5939.3
1998-03-26,5958.6,5967.8,5850.7,5905.6,5905.6
1998-03-25,5983.1,6007.6,5958.5,5967.9,5967.9
1998-03-24,5942.8,5983.7,5941.1,5983.7,5983.7
1998-03-23,5993.8,6023.1,5946.8,5947,5947
1998-03-20,6015.1,6105.8,5880.9,5956.3,5956.3
1998-03-19,5909.9,5997.9,5901.2,5997.9,5997.9
1998-03-18,5833.7,5903.6,5831.3,5903.6,5903.6
1998-03-17,5785.1,5853.7,5779.9,5834.9,5834.9
1998-03-16,5782.9,5813.4,5773.5,5785.1,5785.1
1998-03-13,5797.5,5841.2,5758.1,5782.3,5782.3
1998-03-12,5830.5,5831.3,5776.2,5794.8,5794.8
1998-03-11,5828.4,5861.9,5811.4,5829.8,5829.8
1998-03-10,5817.2,5858.1,5794,5828.5,5828.5
1998-03-09,5782.6,5826.6,5764.6,5818.9,5818.9
1998-03-06,5700.5,5791.8,5688.4,5782.9,5782.9
1998-03-05,5715.9,5733.1,5629.1,5695.6,5695.6
1998-03-04,5807.2,5812.7,5704.5,5733.1,5733.1
1998-03-03,5814.1,5850,5789.5,5807.7,5807.7
1998-03-02,5767.3,5846.9,5747.1,5820.6,5820.6
1998-02-27,5767.5,5821.8,5741.8,5767.3,5767.3
1998-02-26,5757.5,5784.5,5706.3,5764.8,5764.8
1998-02-25,5666.7,5745.1,5651,5745.1,5745.1
1998-02-24,5592.3,5653.7,5584.9,5651,5651
1998-02-23,5749.4,5793.2,5696.3,5702.8,5702.8
1998-02-20,5715.3,5760,5705.1,5751.6,5751.6
1998-02-19,5707.1,5744.7,5691.5,5718.5,5718.5
1998-02-18,5712.3,5741.3,5688,5723.4,5723.4
1998-02-17,5612.2,5709.5,5612.2,5709.5,5709.5
1998-02-16,5580.5,5634.3,5578.5,5619.9,5619.9
1998-02-13,5549.1,5582.3,5530.8,5582.3,5582.3
1998-02-12,5611.4,5616.6,5538.6,5552.5,5552.5
1998-02-11,5622.5,5646.7,5591.3,5607.9,5607.9
1998-02-10,5595.3,5630.3,5586.8,5613.3,5613.3
1998-02-09,5630.5,5650.2,5590.3,5600.9,5600.9
1998-02-06,5601.9,5629.7,5556.2,5629.7,5629.7
1998-02-05,5595.2,5675.1,5577.8,5606.4,5606.4
1998-02-04,5605.6,5612.8,5570.6,5595.8,5595.8
1998-02-03,5599,5612.8,5574.1,5612.8,5612.8
1998-02-02,5589.9,5616.1,5569.6,5599,5599
1998-01-30,5423.6,5458.5,5389.5,5458.5,5458.5
1998-01-29,5375,5434.1,5364.3,5422.4,5422.4
1998-01-28,5328.1,5415.3,5328.1,5372.6,5372.6
1998-01-27,5241.4,5338.9,5241.4,5326.3,5326.3
1998-01-26,5184.4,5244.4,5179.5,5237.2,5237.2
1998-01-23,5254.6,5254.6,5172.8,5181.4,5181.4
1998-01-22,5261.3,5262.9,5215.9,5253.1,5253.1
1998-01-21,5278.2,5297.3,5230.6,5272.3,5272.3
1998-01-20,5270,5298.6,5250.6,5278.2,5278.2
1998-01-19,5273.7,5313.6,5265.7,5273.6,5273.6
1998-01-16,5168.7,5277.2,5168.7,5263.1,5263.1
1998-01-15,5104.7,5167.9,5099.6,5165.8,5165.8
1998-01-14,5094.9,5135.8,5094.9,5106.9,5106.9
1998-01-13,5078,5110.2,5074.3,5083.9,5083.9
1998-01-12,5093.4,5093.4,4988.3,5068.8,5068.8
1998-01-09,5230.1,5230.1,5125.4,5138.3,5138.3
1998-01-08,5232.1,5296.4,5220,5237.1,5237.1
1998-01-07,5246.2,5265.6,5218.2,5224.1,5224.1
1998-01-06,5258.5,5271.4,5220.8,5264.4,5264.4
1998-01-05,5191.5,5262.5,5182.8,5262.5,5262.5
1998-01-02,5136,5203.8,5136,5193.5,5193.5
1998-01-01,-,-,-,-,-
1997-12-31,5133.1,5182.3,5133.1,5135.5,5135.5
1997-12-30,5114.2,5144.8,5114.2,5132.4,5132.4
1997-12-29,5011.1,5112.5,5008.7,5112.4,5112.4
1997-12-26,-,-,-,-,-
1997-12-25,-,-,-,-,-
1997-12-24,5048.5,5048.5,5004.6,5013.9,5013.9
1997-12-23,5019.6,5055,5018.9,5049.8,5049.8
1997-12-22,5013.3,5048.1,5004.5,5018.2,5018.2
1997-12-19,5163.6,5163.6,4985.7,5020.2,5020.2
1997-12-18,5192.8,5219.3,5148.5,5168.3,5168.3
1997-12-17,5203.4,5247.6,5183.1,5190.8,5190.8
1997-12-16,5124.1,5210.6,5124.1,5203.4,5203.4
1997-12-15,5048.2,5121.9,5048.2,5121.8,5121.8
1997-12-12,5037.4,5069.6,5036.5,5045.2,5045.2
1997-12-11,5118.5,5130.7,4999.6,5035.9,5035.9
1997-12-10,5163.1,5177.1,5098.5,5130.7,5130.7
1997-12-09,5184.3,5200.4,5155.3,5177.1,5177.1
1997-12-08,5143.2,5223.5,5143.2,5187.4,5187.4
1997-12-05,5081,5178.5,5047.9,5142.9,5142.9
1997-12-04,4978.3,5082.3,4970.7,5082.3,5082.3
1997-12-03,4974.9,4988.1,4951.1,4970.7,4970.7
1997-12-02,4935.3,4980.1,4935.3,4977.6,4977.6
1997-12-01,4871.7,4932,4859.8,4921.8,4921.8
1997-11-28,4889.6,4889.8,4831.8,4831.8,4831.8
1997-11-27,4891.3,4913.6,4880.7,4889,4889
1997-11-26,4863.5,4907.3,4863.5,4891.2,4891.2
1997-11-25,4898.6,4917.2,4854.8,4863.5,4863.5
1997-11-24,4977.7,4985.8,4883.6,4898.6,4898.6
1997-11-21,4915.9,4985.8,4915.9,4985.8,4985.8
1997-11-20,4832.2,4921.4,4826,4908.4,4908.4
1997-11-19,4821.8,4850.3,4786.1,4830.1,4830.1
1997-11-18,4858.9,4858.9,4827.3,4845.4,4845.4
1997-11-17,4762.4,4891.8,4741.8,4867,4867
1997-11-14,4713.3,4801.3,4713.3,4741.8,4741.8
1997-11-13,4726.4,4740.3,4697.5,4711,4711
1997-11-12,4777.1,4793.7,4680.4,4720.4,4720.4
1997-11-11,4824.4,4824.7,4755,4793.7,4793.7
1997-11-10,4770.2,4828.3,4764.3,4806.8,4806.8
1997-11-07,4850.8,4850.8,4699.6,4764.4,4764.4
1997-11-06,4909.2,4910,4841.2,4863.8,4863.8
1997-11-05,4902.6,4947.6,4863.3,4908.3,4908.3
1997-11-04,4928,4930.2,4879.1,4897.4,4897.4
1997-11-03,4877,4944.6,4842.3,4906.4,4906.4
1997-10-31,4813.1,4860.6,4763.4,4842.3,4842.3
1997-10-30,4845.7,4845.7,4707.3,4801.9,4801.9
1997-10-29,4755.4,4917.4,4755.4,4871.8,4871.8
1997-10-28,4840.7,4840.7,4382.8,4755.4,4755.4
1997-10-27,4970.2,4970.2,4840.7,4840.7,4840.7
1997-10-24,4991.5,5103.2,4960.2,4970.2,4970.2
1997-10-23,5148.8,5148.8,4926.7,4991.5,4991.5
